Data;Abertura;Max;Min;Fechamento;Fechamento_Ajustado;Volume
Aug 5, 2014;117.58;117.99;116.51;116.87;82.93;2,593,526
Aug 4, 2014;117.18;117.88;116.40;117.68;83.51;2,983,422
Aug 1, 2014;117.18;117.93;116.29;117.15;83.13;2,996,937
Jul 31, 2014;119.84;120.03;117.56;117.80;83.59;4,271,036
Jul 30, 2014;120.62;121.05;120.00;120.18;85.28;2,940,246
Jul 29, 2014;121.42;122.30;120.39;120.42;85.45;2,734,774
Jul 28, 2014;121.17;121.76;120.22;121.68;86.34;2,394,631
Jul 25, 2014;121.79;122.02;120.89;121.34;86.10;1,915,753
Jul 24, 2014;121.66;122.43;120.79;121.35;86.11;3,085,680
Jul 23, 2014;121.52;121.61;120.84;120.97;85.84;2,211,882
Jul 22, 2014;121.15;121.80;121.15;121.34;86.10;1,923,407
Jul 21, 2014;120.95;121.13;120.11;120.65;85.61;1,818,996
Jul 18, 2014;120.26;121.29;120.02;121.10;85.93;2,551,068
Jul 17, 2014;121.51;121.80;119.94;120.02;85.16;3,320,694
Jul 16, 2014;121.47;122.28;121.26;122.22;86.72;2,355,163
Jul 15, 2014;121.24;121.64;120.70;121.29;86.07;2,339,017
Jul 14, 2014;121.23;121.83;121.03;121.24;86.03;2,529,062
Jul 11, 2014;120.52;120.81;120.02;120.66;85.62;2,281,848
Jul 10, 2014;119.98;120.57;119.77;120.31;85.37;2,475,840
Jul 9, 2014;121.05;121.27;120.43;120.97;85.84;1,820,073
Jul 8, 2014;121.42;121.57;120.80;120.87;85.77;1,909,653
Jul 7, 2014;121.64;121.72;120.82;121.16;85.98;1,504,448
Jul 3, 2014;121.45;121.85;121.24;121.58;86.27;1,366,071
Jul 2, 2014;120.59;121.49;120.03;121.43;86.17;1,939,075
Jul 1, 2014;119.91;121.09;119.88;120.87;85.77;2,114,050
Jun 30, 2014;120.33;120.34;119.62;119.77;84.99;2,246,566
Jun 27, 2014;119.71;120.46;119.62;120.14;85.25;2,370,233
Jun 26, 2014;120.19;120.39;119.20;120.18;85.28;1,783,116
Jun 25, 2014;119.57;120.72;119.46;120.11;85.23;1,580,873
Jun 24, 2014;120.16;120.92;119.61;119.64;84.90;1,679,782
Jun 23, 2014;121.32;121.49;120.41;120.48;85.49;1,662,679
Jun 20, 2014;120.85;121.49;120.57;121.37;86.12;5,028,702
Jun 19, 2014;120.84;121.00;120.39;120.81;85.73;1,866,358
Jun 18, 2014;120.34;120.73;119.37;120.68;85.63;1,603,477
Jun 17, 2014;119.57;120.39;119.26;120.14;85.25;1,446,442
Jun 16, 2014;119.51;120.01;119.23;119.83;85.03;1,524,063
Jun 13, 2014;119.72;120.19;119.42;119.87;85.06;1,645,935
Jun 12, 2014;121.20;121.20;119.38;119.62;84.88;2,199,922
Jun 11, 2014;120.95;121.21;120.56;120.74;85.68;1,781,920
Jun 10, 2014;121.21;121.41;120.79;121.21;86.01;2,033,200
Jun 9, 2014;120.94;121.68;120.91;121.51;86.22;2,153,876
Jun 6, 2014;120.39;120.94;120.01;120.94;85.82;2,115,365
Jun 5, 2014;119.36;120.18;118.65;120.16;85.26;1,844,591
Jun 4, 2014;119.49;119.57;118.95;118.95;84.40;1,597,497
Jun 3, 2014;118.80;119.67;118.40;119.47;84.78;2,465,793
Jun 2, 2014;118.95;119.49;118.47;119.00;84.44;2,012,031
May 30, 2014;118.82;119.29;118.55;119.19;84.58;4,674,566
May 29, 2014;118.31;119.09;118.05;119.06;84.48;1,942,424
May 28, 2014;118.57;118.65;117.94;118.25;83.91;1,873,056
May 27, 2014;118.31;118.39;118.00;118.26;83.92;1,808,711
May 23, 2014;117.25;118.04;117.10;118.01;83.74;1,446,442
May 22, 2014;117.65;117.86;117.27;117.32;83.25;1,853,920
May 21, 2014;116.86;117.72;116.86;117.61;83.45;1,962,636
May 20, 2014;118.39;118.65;116.96;117.25;82.69;2,206,740
May 19, 2014;117.12;118.73;117.04;118.45;83.54;1,828,923
May 16, 2014;117.83;118.06;116.98;118.00;83.22;2,274,433
May 15, 2014;118.36;118.51;117.07;117.88;83.13;2,856,526
May 14, 2014;119.13;119.37;118.24;118.39;83.50;2,527,626
May 13, 2014;119.57;119.87;119.00;119.09;83.99;2,027,698
May 12, 2014;118.55;119.52;118.49;119.41;84.22;3,554,632
May 9, 2014;117.53;118.20;117.27;118.18;83.35;2,503,228
May 8, 2014;117.79;118.83;117.48;117.75;83.05;2,319,522
May 7, 2014;117.04;118.10;116.37;118.01;83.23;2,677,246
May 6, 2014;117.29;117.42;116.36;116.46;82.14;2,750,441
May 5, 2014;116.34;117.93;115.93;117.57;82.92;3,242,236
May 2, 2014;118.42;118.59;116.95;117.16;82.63;6,887,166
May 1, 2014;116.64;118.30;116.32;117.73;83.03;4,780,890
Apr 30, 2014;115.08;116.39;114.82;116.30;82.02;3,473,184
Apr 29, 2014;115.28;115.30;114.18;115.01;81.11;2,177,796
Apr 28, 2014;114.91;115.68;113.69;114.74;80.92;2,684,183
Apr 25, 2014;114.13;114.52;113.45;114.18;80.53;2,503,348
Apr 24, 2014;114.03;114.54;112.88;114.26;80.58;3,405,969
Apr 23, 2014;116.06;116.13;115.29;115.38;81.37;3,405,610
Apr 22, 2014;115.80;116.66;115.49;116.13;81.90;2,693,990
Apr 21, 2014;114.76;115.98;114.70;115.90;81.74;2,130,196
Apr 17, 2014;114.80;115.59;114.76;115.16;81.22;3,164,138
Apr 16, 2014;113.02;114.36;112.72;114.36;80.65;2,553,699
Apr 15, 2014;111.43;112.33;110.38;112.12;79.07;2,534,324
Apr 14, 2014;111.58;111.64;110.38;111.33;78.52;2,461,488
Apr 11, 2014;111.51;111.91;110.69;110.69;78.07;2,832,367
Apr 10, 2014;113.49;114.07;111.96;112.02;79.00;3,417,211
Apr 9, 2014;112.88;113.60;112.46;113.58;80.10;3,195,592
Apr 8, 2014;112.41;113.00;111.56;112.74;79.51;3,460,746
Apr 7, 2014;113.55;113.92;112.37;112.37;79.25;3,357,770
Apr 4, 2014;114.46;115.19;113.52;113.60;80.12;3,271,419
Apr 3, 2014;113.90;114.71;113.46;113.83;80.28;3,200,735
Apr 2, 2014;113.70;113.92;113.15;113.71;80.20;3,924,554
Apr 1, 2014;113.61;114.26;113.44;114.16;80.51;2,835,477
Mar 31, 2014;112.55;113.60;112.53;113.43;80.00;3,243,313
Mar 28, 2014;111.69;112.85;111.35;112.21;79.14;2,280,174
Mar 27, 2014;111.05;111.61;110.52;111.07;78.33;2,873,390
Mar 26, 2014;112.59;112.78;111.28;111.28;78.48;2,773,404
Mar 25, 2014;111.76;112.48;111.12;112.09;79.05;3,465,530
Mar 24, 2014;111.47;111.79;110.27;110.72;78.09;3,341,146
Mar 21, 2014;111.69;112.24;111.12;111.30;78.50;7,080,798
Mar 20, 2014;109.66;111.08;109.41;110.73;78.09;3,082,690
Mar 19, 2014;110.99;111.08;109.18;109.72;77.38;2,560,636
Mar 18, 2014;110.78;111.40;110.58;110.99;78.28;2,431,229
Mar 17, 2014;109.25;110.94;109.25;110.59;78.00;3,025,162
Mar 14, 2014;108.76;109.62;108.44;108.55;76.56;3,558,220
Mar 13, 2014;111.36;111.76;109.23;109.37;77.14;3,014,757
Mar 12, 2014;110.43;111.00;110.03;110.84;78.18;3,153,852
Mar 11, 2014;111.81;111.91;110.56;110.79;78.14;2,306,964
Mar 10, 2014;112.02;112.11;111.29;111.67;78.76;2,351,456
Mar 7, 2014;112.78;112.88;111.80;112.13;79.08;2,848,154
Mar 6, 2014;112.35;112.66;112.06;112.11;79.07;2,675,213
Mar 5, 2014;110.92;112.07;110.53;111.91;78.93;4,247,474
Mar 4, 2014;110.30;111.27;110.02;110.94;78.24;8,342,698
Mar 3, 2014;111.26;111.88;110.09;110.54;77.96;3,366,022
Feb 28, 2014;112.20;113.04;111.97;112.65;79.45;3,802,562
Feb 27, 2014;110.89;112.53;110.37;112.32;79.22;3,736,304
Feb 26, 2014;111.31;111.59;110.60;111.09;78.35;3,314,236
Feb 25, 2014;110.59;111.56;110.25;111.15;78.39;3,424,268
Feb 24, 2014;110.28;111.59;109.90;110.54;77.96;2,935,343
Feb 21, 2014;110.00;110.64;109.78;110.01;77.59;3,078,863
Feb 20, 2014;109.24;110.39;108.74;110.00;77.58;2,578,337
Feb 19, 2014;109.81;110.96;109.08;109.16;76.99;3,252,402
Feb 18, 2014;110.63;110.99;110.07;110.20;77.72;3,440,294
Feb 14, 2014;108.50;110.53;108.28;110.47;77.91;3,623,880
Feb 13, 2014;108.10;109.01;107.58;108.81;76.74;3,409,318
Feb 12, 2014;108.98;109.53;108.70;109.06;76.92;2,512,318
Feb 11, 2014;108.44;109.94;108.40;109.52;76.73;3,114,384
Feb 10, 2014;108.40;109.04;107.88;108.44;75.98;3,967,610
Feb 7, 2014;108.34;109.02;107.70;108.97;76.35;3,902,787
Feb 6, 2014;106.69;108.03;106.27;107.78;75.51;4,578,766
Feb 5, 2014;107.03;107.66;105.28;106.49;74.61;5,932,160
Feb 4, 2014;105.43;106.72;103.78;105.95;74.24;8,865,350
Feb 3, 2014;107.21;107.52;103.35;103.60;72.59;5,077,140
Jan 31, 2014;105.85;108.03;105.70;107.18;75.10;4,443,618
Jan 30, 2014;108.66;108.66;105.79;107.07;75.02;4,906,710
Jan 29, 2014;108.78;109.76;107.86;108.90;76.31;4,286,464
Jan 28, 2014;108.22;108.70;107.94;108.54;76.05;3,270,103
Jan 27, 2014;108.71;109.19;107.58;107.83;75.55;3,962,109
Jan 24, 2014;111.81;111.81;108.88;108.88;76.29;4,516,216
Jan 23, 2014;113.41;113.43;112.00;112.63;78.92;3,253,479
Jan 22, 2014;114.84;114.96;113.99;114.11;79.96;2,534,085
Jan 21, 2014;115.76;116.18;113.96;114.54;80.25;3,236,017
Jan 17, 2014;115.37;116.01;114.53;114.81;80.44;2,784,168
Jan 16, 2014;115.17;115.80;115.08;115.52;80.94;2,144,069
Jan 15, 2014;115.19;116.07;115.02;115.75;81.10;3,618,976
Jan 14, 2014;112.97;114.89;112.66;114.89;80.50;2,965,721
Jan 13, 2014;113.55;114.60;112.52;112.61;78.90;3,149,546
Jan 10, 2014;114.51;114.71;113.44;113.86;79.78;3,892,143
Jan 9, 2014;114.57;114.91;113.88;114.09;79.94;3,037,720
Jan 8, 2014;114.95;115.18;114.00;114.24;80.04;3,734,749
Jan 7, 2014;114.92;115.55;114.66;115.09;80.64;3,020,498
Jan 6, 2014;116.01;116.46;114.95;115.08;80.63;3,243,672
Jan 3, 2014;115.69;116.12;115.41;115.76;81.11;2,551,427
Jan 2, 2014;115.43;116.22;115.06;115.49;80.92;3,650,312
Dec 31, 2013;117.06;117.42;116.62;117.27;82.16;2,208,414
Dec 30, 2013;116.29;116.76;116.05;116.57;81.68;2,050,303
Dec 27, 2013;116.04;116.56;115.84;116.51;81.64;2,266,300
Dec 26, 2013;114.80;115.95;114.57;115.63;81.02;2,581,207
Dec 24, 2013;114.74;114.83;114.01;114.54;80.25;1,568,793
Dec 23, 2013;114.63;114.91;113.98;114.38;80.14;4,113,762
Dec 20, 2013;114.36;115.46;114.21;114.31;80.10;7,004,733
Dec 19, 2013;112.93;114.15;112.65;114.06;79.91;4,880,756
Dec 18, 2013;109.93;113.55;109.93;113.55;79.56;6,673,680
Dec 17, 2013;109.05;110.05;108.68;109.86;76.97;7,423,333
Dec 16, 2013;105.99;107.67;105.74;106.74;74.79;3,355,139
Dec 13, 2013;105.89;106.48;105.33;105.71;74.07;2,085,106
Dec 12, 2013;105.88;106.51;105.33;105.84;74.16;2,974,093
Dec 11, 2013;107.64;108.41;105.94;105.99;74.27;4,661,410
Dec 10, 2013;107.08;107.47;106.63;106.65;74.72;2,814,308
Dec 9, 2013;107.69;108.01;107.35;107.50;75.32;2,469,022
Dec 6, 2013;107.18;107.69;106.90;107.53;75.34;3,451,776
Dec 5, 2013;105.69;106.73;105.54;106.05;74.30;3,399,869
Dec 4, 2013;105.31;106.68;104.92;105.74;74.09;4,127,037
Dec 3, 2013;105.40;106.51;104.64;105.85;74.17;9,405,942
Dec 2, 2013;110.09;110.37;106.51;106.76;74.80;8,249,888
Nov 29, 2013;111.63;112.17;111.49;111.63;78.22;2,426,684
Nov 27, 2013;110.89;111.75;110.32;111.62;78.21;2,910,466
Nov 26, 2013;109.91;110.90;109.81;110.49;77.42;5,058,602
Nov 25, 2013;110.20;110.26;109.48;109.72;76.88;2,985,575
Nov 22, 2013;109.00;110.83;108.55;109.55;76.76;1,967,181
Nov 21, 2013;108.44;109.04;108.35;108.99;76.36;1,885,016
Nov 20, 2013;108.28;108.95;107.48;108.01;75.68;3,219,393
Nov 19, 2013;108.71;109.35;108.63;108.74;75.82;3,028,870
Nov 18, 2013;108.62;109.11;108.51;108.80;75.86;2,569,247
Nov 15, 2013;107.98;108.70;107.84;108.57;75.70;2,823,038
Nov 14, 2013;107.83;108.80;107.69;108.52;75.66;3,073,481
Nov 13, 2013;106.91;107.58;106.55;107.52;74.97;2,901,855
Nov 12, 2013;107.15;107.52;106.65;107.32;74.83;2,904,606
Nov 11, 2013;106.64;107.17;106.40;106.98;74.59;2,094,794
Nov 8, 2013;105.38;107.04;105.38;107.02;74.62;2,672,223
Nov 7, 2013;106.31;106.92;105.54;105.69;73.69;3,813,924
Nov 6, 2013;105.74;106.45;105.54;106.30;74.11;2,284,719
Nov 5, 2013;105.14;105.74;104.40;105.45;73.53;2,102,448
Nov 4, 2013;105.33;105.76;104.98;105.62;73.64;2,082,834
Nov 1, 2013;105.99;106.13;104.62;105.27;73.40;2,005,214
Oct 31, 2013;104.49;105.67;104.47;105.23;73.37;2,783,331
Oct 30, 2013;104.99;105.33;104.31;104.34;72.75;2,520,809
Oct 29, 2013;104.58;104.92;104.20;104.75;73.04;2,376,093
Oct 28, 2013;103.79;104.78;103.51;104.45;72.83;2,820,646
Oct 25, 2013;102.88;104.06;102.73;104.03;72.53;2,456,943
Oct 24, 2013;102.81;104.48;102.59;103.25;71.99;4,605,916
Oct 23, 2013;103.20;103.45;102.42;103.01;71.82;2,795,650
Oct 22, 2013;103.14;103.95;103.08;103.51;72.17;2,455,986
Oct 21, 2013;102.67;103.10;102.58;103.05;71.85;2,107,591
Oct 18, 2013;102.73;103.22;102.34;102.71;71.61;3,098,238
Oct 17, 2013;100.95;102.73;100.93;102.53;71.48;3,338,873
Oct 16, 2013;101.05;101.12;100.45;101.12;70.51;3,165,094
Oct 15, 2013;101.40;101.49;100.16;100.18;69.85;3,253,718
Oct 14, 2013;100.55;101.76;100.33;101.51;70.77;2,232,693
Oct 11, 2013;99.63;100.98;98.99;100.94;70.38;2,981,269
Oct 10, 2013;99.16;99.78;98.93;99.78;69.57;3,215,805
Oct 9, 2013;98.05;98.63;97.53;98.30;68.54;2,989,043
Oct 8, 2013;99.26;99.68;97.91;97.96;68.30;3,431,324
Oct 7, 2013;99.13;99.72;98.90;99.24;69.19;2,309,715
Oct 4, 2013;98.97;100.09;98.77;99.83;69.61;2,372,505
Oct 3, 2013;99.26;99.59;98.57;99.12;69.11;3,020,857
Oct 2, 2013;99.61;99.99;99.03;99.67;69.49;2,459,574
Oct 1, 2013;100.08;100.18;99.33;100.02;69.74;2,218,341
Sep 30, 2013;99.82;100.30;99.22;99.84;69.61;2,517,221
Sep 27, 2013;100.31;100.59;99.72;100.52;70.09;2,425,608
Sep 26, 2013;100.84;101.17;100.27;100.89;70.34;2,680,116
Sep 25, 2013;101.08;101.35;100.48;100.50;70.07;2,599,386
Sep 24, 2013;101.37;101.90;100.91;101.00;70.42;4,287,780
Sep 23, 2013;100.69;101.56;100.64;101.26;70.60;4,148,326
Sep 20, 2013;101.59;101.95;100.34;100.34;69.96;8,370,804
Sep 19, 2013;101.30;102.23;101.30;101.65;70.87;3,483,230
Sep 18, 2013;100.54;101.60;100.23;101.41;70.71;3,956,009
Sep 17, 2013;99.56;100.49;99.21;100.28;69.92;2,913,456
Sep 16, 2013;100.16;100.33;99.55;99.69;69.51;3,296,535
Sep 13, 2013;99.07;99.37;98.93;99.16;69.14;2,360,067
Sep 12, 2013;99.33;99.42;98.66;98.83;68.91;2,870,041
Sep 11, 2013;98.35;99.26;98.32;99.26;69.21;2,259,244
Sep 10, 2013;98.09;98.55;97.88;98.32;68.55;3,077,069
Sep 9, 2013;96.68;97.94;96.58;97.61;68.06;2,364,253
Sep 6, 2013;96.23;96.84;95.23;96.19;67.07;2,350,858
Sep 5, 2013;95.61;96.25;95.34;96.05;66.97;2,329,688
Sep 4, 2013;94.55;96.04;94.55;95.78;66.78;2,765,391
Sep 3, 2013;95.79;96.09;94.36;94.67;66.00;2,593,048
Aug 30, 2013;94.99;95.10;94.36;94.97;66.21;2,637,898
Aug 29, 2013;94.37;95.18;94.13;94.75;66.06;1,742,811
Aug 28, 2013;94.07;94.83;93.95;94.48;65.88;1,848,777
Aug 27, 2013;94.82;95.17;94.21;94.26;65.72;2,281,370
Aug 26, 2013;95.64;96.30;95.35;95.59;66.65;2,171,577
Aug 23, 2013;95.95;96.15;94.97;95.65;66.69;2,336,147
Aug 22, 2013;94.99;96.06;94.77;95.88;66.85;2,394,392
Aug 21, 2013;95.98;96.02;94.77;94.83;66.12;2,743,265
Aug 20, 2013;96.59;96.90;96.31;96.51;66.92;2,575,706
Aug 19, 2013;96.85;96.96;96.55;96.66;67.03;2,187,843
Aug 16, 2013;96.72;97.17;96.69;96.91;67.20;2,790,029
Aug 15, 2013;97.76;97.76;96.69;96.86;67.17;2,385,900
Aug 14, 2013;99.41;99.42;98.30;98.34;68.19;2,417,594
Aug 13, 2013;99.10;99.65;97.98;99.22;68.80;2,419,867
Aug 12, 2013;98.66;99.30;98.43;98.98;68.63;1,970,290
Aug 9, 2013;99.27;99.67;98.41;98.92;68.59;2,942,280
Aug 8, 2013;98.89;99.50;98.36;99.23;68.81;2,847,198
Aug 7, 2013;98.08;98.62;97.86;98.52;68.31;2,313,064
Aug 6, 2013;98.51;98.62;97.94;98.24;68.12;2,201,956
Aug 5, 2013;98.80;98.87;98.50;98.60;68.37;1,616,753
Aug 2, 2013;98.65;98.95;98.22;98.88;68.56;2,271,563
Aug 1, 2013;98.98;99.72;98.89;99.01;68.65;3,584,412
